study.ID,ID,publication.year,data.year,exp.year,exp.length (months),disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation (m),MAP (mm),aridity.index,potential.evaporation (mm),grazing,soil,notes
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,native species,annuals cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,40.53,71.36,11.86,10.8,4.84,4.41,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,native species,bare ground,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,10.22,20.89,3.8,7.62,1.55,3.11,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,native species,shrub survival,"irrigation and seeded, year 2",irrigation and unseeded,percent,2,6,6,36,26.25,18.75,2.62,11.15,1.07,4.55,0.1,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,native species,shrub survival,"irrigation and seeded, year 4",irrigation and unseeded,percent,2,6,6,36,9.33,2.13,5.22,2.94,2.13,1.2,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,native species,shrub cover,"irrigation and seeded, year 5",irrigation and unseeded,percent,2,6,6,36,1.58,0.45,1.37,1.1,0.56,0.45,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.4,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pascopyrum smithii,native shrubs,native plant establishment,native species,shrub density,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,755.55,44.44,381.04,136.07,155.56,55.55,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,plant abundance,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,37.09,2.18,8.67,3.99,3.54,1.63,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,plant abundance,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,18.37,2.7,5.95,2.65,2.43,1.08,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,plant biomass,"irrigation and seeded, year 2",irrigation and unseeded,g m-2,2,6,6,36,309.95,0,94.21,5.54,38.46,2.26,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,plant biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,72.73,34.09,47.3,30.62,19.31,12.5,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,weed density,"irrigation and seeded, year 2",irrigation and unseeded,No m-2,2,6,6,36,108.59,5.43,66.5,9.97,27.15,4.07,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,weed density,"irrigation and seeded, year 4",irrigation and unseeded,No m-2,2,6,6,36,152.04,122.17,73.14,36.57,29.86,14.93,0.1,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,weed biomass,"irrigation and seeded, year 2",irrigation and unseeded,g m-2,2,6,6,36,193.69,27.03,159.98,16.53,65.31,6.75,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,weed biomass,"irrigation and seeded, year 4",irrigation and unseeded,g m-2,2,6,6,36,9.09,9.09,16.71,11.12,6.82,4.54,0.1,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,perennial grass cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,33.92,4.4,15.09,3.77,6.16,1.54,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,annuals cover,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,50.66,65.19,15.09,5.93,6.16,2.42,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,bare ground,irrigation and seeded,irrigation and unseeded,percent,2,6,6,36,3.11,17.78,1.08,4.9,0.44,2,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,shrub survival,"irrigation and seeded, year 2",irrigation and unseeded,percent,2,6,6,36,26.25,33.21,12.12,16.41,4.95,6.7,0.1,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,shrub survival,"irrigation and seeded, year 4",irrigation and unseeded,percent,2,6,6,36,11.19,0,8.5,0,3.47,0,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,shrub cover,"irrigation and seeded, year 4",irrigation and unseeded,percent,2,6,6,36,2.93,0,1.91,0,0.78,0,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
206,206.5,2014,2008,2008,60,agriculture,vegetation,"seeding, irrigation",water addition,active,shrub restoration through grass seeding and irrigation,shrub restoration-seeding and irrigation,Pseudoroegneria spicata,native shrubs,native plant establishment,native species,shrub density,"irrigation and seeded, year 5",irrigation and unseeded,percent,2,6,6,36,444.44,66.67,435.45,136.07,177.77,55.55,0.05,35,std.error,38.84,-119.18,North America,USA,agriculture,,127,,,cattle,water addition,
207,207.1,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,plant richness,fenced,grazed,,2,10,10,20,5.42,4.66,2.56,2.37,0.81,0.75,0.1,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.2,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,plant diversity,fenced,grazed,,2,10,10,20,0.39,0.49,0.38,0.44,0.12,0.14,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.3,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,evenness,fenced,grazed,,2,10,10,20,0.24,0.32,0.19,0.22,0.06,0.07,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.4,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,plant cover,fenced,grazed,percent,2,10,10,20,77.84,20.53,10.59,5.79,3.35,1.83,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.5,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,plant height,fenced,grazed,cm,2,10,10,20,52.99,25.02,7.12,6.45,2.25,2.04,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.6,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,plant density,fenced,grazed,No m-2,2,10,10,20,605.42,430.12,308.61,285.74,97.59,90.36,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.7,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,aboveground biomass,fenced,grazed,g m-2,2,10,10,20,321.15,99.36,108.43,48.64,34.29,15.38,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.8,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,belowground biomass,fenced,grazed,g m-2,2,10,10,20,1174.01,218.06,156.82,90.54,49.59,28.63,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.9,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,ph,fenced,grazed,,2,10,10,20,9.09,9.49,0.28,0.35,0.09,0.11,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.101,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,electrical conductivity,fenced,grazed,us cm-1,2,10,10,20,351,765,46.39,88.54,14.67,28,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.11,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,bulk density,fenced,grazed,g cm-3,2,10,10,20,1.38,1.59,0.06,0.13,0.02,0.04,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.12,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,carbon,fenced,grazed,g kg-1,2,10,10,20,5,5.88,0.76,0.76,0.24,0.24,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.13,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,total N,fenced,grazed,g kg-1,2,10,10,20,0.86,0.75,0.06,0.06,0.02,0.02,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.14,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,total P,fenced,grazed,g kg-1,2,10,10,20,0.2,0.2,0.06,0.06,0.02,0.02,0.1,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
207,207.15,2014,2008,2000,96,grazing,"vegetation, soil",fencing,vegetation,passive,grazing exclusion,grazing exclusion,multiple,multiple,vegetation and soil quality,vegetation and habitat,C N ratio,fenced,grazed,,2,10,10,20,9.41,7.84,1.11,1.08,0.35,0.34,0.05,19,std.error,44.25,123.56,Asia,China,grassland,,364,,,livestock,chemical composition,
209,209.1,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,plant cover,"pig breeding site, 41 years since abandonment",no control,percent,7,1,,7,34,,21.17,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.1,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,plant cover,"wheat cultivation site, 25 years since abandonment",no control,percent,7,1,,7,12.67,,2.31,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.1,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,plant cover,"cultivation site, 25 years since abandonment",no control,percent,7,1,,7,20,,6,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.1,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,plant cover,"unknown land use site, 40 years since abandonment",no control,percent,7,1,,7,39.33,,3.06,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.1,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,plant cover,"unknown land use site, 41 years since abandonment",no control,percent,7,1,,7,29.33,,4.16,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.1,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,plant cover,"cultivation site, 19 years since abandonment",no control,percent,7,1,,7,30.67,,16.29,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.1,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,plant cover,"grazing site, 17 years since abandonment",no control,percent,7,1,,7,33.33,,24.11,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.2,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,organic matter,"pig breeding site, 41 years since abandonment",no control,percent,7,1,,7,3.75,,1.3,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.2,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,organic matter,"wheat cultivation site, 25 years since abandonment",no control,percent,7,1,,7,2.36,,0.56,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.2,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,organic matter,"cultivation site, 25 years since abandonment",no control,percent,7,1,,7,2.11,,0.82,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.2,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,organic matter,"unknown land use site, 40 years since abandonment",no control,percent,7,1,,7,2.79,,0.1,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.2,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,organic matter,"unknown land use site, 41 years since abandonment",no control,percent,7,1,,7,3.07,,0.09,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.2,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,organic matter,"cultivation site, 19 years since abandonment",no control,percent,7,1,,7,2.61,,0.69,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.2,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,organic matter,"grazing site, 17 years since abandonment",no control,percent,7,1,,7,2.75,,0.52,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.3,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,carbonate content,"pig breeding site, 41 years since abandonment",no control,percent,7,1,,7,15.19,,15.51,,,,0.05,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.3,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,carbonate content,"wheat cultivation site, 25 years since abandonment",no control,percent,7,1,,7,2.32,,0.24,,,,0.05,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.3,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,carbonate content,"cultivation site, 25 years since abandonment",no control,percent,7,1,,7,3.15,,0.33,,,,0.05,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.3,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,carbonate content,"unknown land use site, 40 years since abandonment",no control,percent,7,1,,7,3.96,,0.75,,,,0.05,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.3,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,carbonate content,"unknown land use site, 41 years since abandonment",no control,percent,7,1,,7,1.42,,1.33,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.3,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,carbonate content,"cultivation site, 19 years since abandonment",no control,percent,7,1,,7,1.13,,0.61,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
209,209.3,2014,,,,agriculture,"vegetation, soil",natural recovery,vegetation,passive,"land abandonment, soil and vegetation recovery",farming sites abandonment-passive recovery,multiple unlisted,multiple unlisted,vegetation cover,vegetation and habitat,carbonate content,"grazing site, 17 years since abandonment",no control,percent,7,1,,7,1.09,,0.84,,,,0.1,6,std.dev,-31.8,-69.36,South America,Argentina,agriculture,1900,100,,,livestock,physicochemical properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 1, 2001",control,mg,3,6,6,36,0.18,0.61,0.15,0.22,0.06,0.09,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 1, 2002",control,mg,3,6,6,36,0.37,1.22,0.15,0.59,0.06,0.24,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 1, 2003",control,mg,3,6,6,36,0.43,1.41,0.29,0.59,0.12,0.24,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 2, 2001",control,mg,3,6,6,36,0.19,0.81,0.22,0.22,0.09,0.09,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 2, 2002",control,mg,3,6,6,36,0.25,1.36,0.22,0.44,0.09,0.18,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 2, 2003",control,mg,3,6,6,36,0.56,2.98,0.29,0.76,0.12,0.31,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 3, 2001",control,mg,3,6,6,36,0.19,1.3,0,0.37,0,0.15,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 3, 2002",control,mg,3,6,6,36,0.19,3.16,0.22,0.83,0.09,0.34,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.1,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,nitrate,"carbon ammendment site 3, 2003",control,mg,3,6,6,36,0.49,6.7,0.51,3.18,0.21,1.3,0.05,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 1, 1998",control,percent,3,6,6,36,2.56,1.28,0,0,0,0,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 1, 1999",control,percent,3,6,6,36,10.26,11.54,0,6.27,0,2.56,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
210,210.2,2014,1998,1998,60,agriculture,soil,carbon amendment,carbon amendment,active,resource addition,carbon addition-grassland regeneration,unreported,unreported,endemic sand grassland,vegetation and habitat,moss cover,"carbon ammendment site 1, 2000",control,percent,3,6,6,36,15.38,19.66,0,5.22,0,2.13,0.1,35,std.error,46.86,19.4,Europe,Hungary,agriculture,,500,,,,chemical and microbia properties,
