"","study.ID","ID","publication.year","data.year","exp.year","exp.length","disturbance","focus","technique","intervention","paradigm","hypothesis","pathway","plant.species","target.plant","measure.success","outcome","measured.factor","treatment","control","unit","Nsites","n.t","n.c","ntotalsamples","mean.t","mean.c","sd.t","sd.c","se.t","se.c","p","df","measure.dispersion","lat","long","continent","country","ecosystem","elevation","MAP","MAT","aridity.index","potential.evaporation (mm)","grazing","soil","notes"
"2019",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","irrigated, not mulched,  seeded diverse mix, growing season 2011, seeded in 2009","no control","g m-2",1,5,NA,20,11.1,NA,2.82,NA,1.26,NA,0.1,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2020",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","irrigated, mulched,  seeded diverse mix, growing season 2010, seeded in 2009","no control","g m-2",1,5,NA,20,8.24,NA,1.88,NA,0.84,NA,0.1,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2021",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","irrigated, mulched,  seeded diverse mix, growing season 2011, seeded in 2009","no control","g m-2",1,5,NA,20,10.94,NA,6.75,NA,3.02,NA,0.1,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2022",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","not irrigated, seeded grass mix, seeded in 2009","no control","g m-2",1,5,NA,20,5.58,NA,1.48,NA,0.66,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2023",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","irrigated, seeded grass mix, seeded in 2009","no control","g m-2",1,5,NA,20,16.71,NA,3.29,NA,1.47,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2024",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","not irrigated, seeded diverse mix, seeded in 2009","no control","g m-2",1,5,NA,20,7.32,NA,1.92,NA,0.86,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2025",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","irrigated, seeded diverse mix, seeded in 2009","no control","g m-2",1,5,NA,20,10.98,NA,3.6,NA,1.61,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2026",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","seeded grass mix, seeded in 2009","no control","g m-2",1,5,NA,20,11.14,NA,2.39,NA,1.07,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2027",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","seeded diverse mix, seeded in 2009","no control","g m-2",1,5,NA,20,9.15,NA,2.77,NA,1.24,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2028",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","seeded in 2008","no control","g m-2",1,5,NA,20,6.08,NA,2.64,NA,1.18,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2029",214,214.3,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","plant biomass","seeded in 2009","no control","g m-2",1,5,NA,20,10.15,NA,2.57,NA,1.15,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2030",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, not mulched, seeded grass mix, growing season 2009, seeded in 2008","no control","percent",1,5,NA,20,3.98,NA,1.48,NA,0.66,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2031",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, not mulched,  seeded grass mix, growing season 2010, seeded in 2008","no control","percent",1,5,NA,20,17.58,NA,2.59,NA,1.16,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2032",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, mulched,  seeded grass mix, growing season 2009, seeded in 2008","no control","percent",1,5,NA,20,6.63,NA,2.21,NA,0.99,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2033",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, mulched,  seeded grass mix, growing season 2010, seeded in 2008","no control","percent",1,5,NA,20,25.21,NA,2.59,NA,1.16,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2034",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, not mulched,  seeded grass mix, growing season 2009, seeded in 2008","no control","percent",1,5,NA,20,23.55,NA,6.31,NA,2.82,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2035",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, not mulched,  seeded grass mix, growing season 2010, seeded in 2008","no control","percent",1,5,NA,20,11.61,NA,1.12,NA,0.5,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2036",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, mulched,  seeded grass mix, growing season 2009, seeded in 2008","no control","percent",1,5,NA,20,18.91,NA,3.71,NA,1.66,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2037",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, mulched,  seeded grass mix, growing season 2010, seeded in 2008","no control","percent",1,5,NA,20,15.92,NA,2.97,NA,1.33,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2038",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, not mulched, seeded diverse mix, growing season 2009, seeded in 2008","no control","percent",1,5,NA,20,3.63,NA,1.1,NA,0.49,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2039",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, not mulched,  seeded diverse mix, growing season 2010, seeded in 2008","no control","percent",1,5,NA,20,21.79,NA,3.31,NA,1.48,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2040",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, mulched,  seeded diverse mix, growing season 2009, seeded in 2008","no control","percent",1,5,NA,20,5.61,NA,1.1,NA,0.49,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2041",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, mulched,  seeded diverse mix, growing season 2010, seeded in 2008","no control","percent",1,5,NA,20,15.85,NA,1.48,NA,0.66,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2042",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, not mulched,  seeded diverse mix, growing season 2009, seeded in 2008","no control","percent",1,5,NA,20,31.37,NA,4.43,NA,1.98,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2043",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, not mulched,  seeded diverse mix, growing season 2010, seeded in 2008","no control","percent",1,5,NA,20,19.81,NA,2.57,NA,1.15,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2044",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, mulched,  seeded diverse mix, growing season 2009, seeded in 2008","no control","percent",1,5,NA,20,23.44,NA,5.52,NA,2.47,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2045",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, mulched,  seeded diverse mix, growing season 2010, seeded in 2008","no control","percent",1,5,NA,20,24.43,NA,3.69,NA,1.65,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2046",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, seeded grass mix, seeded in 2008","no control","percent",1,5,NA,20,13.35,NA,2.21,NA,0.99,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2047",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, seeded grass mix, seeded in 2008","no control","percent",1,5,NA,20,17.49,NA,3.31,NA,1.48,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2048",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, seeded diverse mix, seeded in 2008","no control","percent",1,5,NA,20,11.72,NA,1.74,NA,0.78,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2049",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, seeded diverse mix, seeded in 2008","no control","percent",1,5,NA,20,24.76,NA,4.05,NA,1.81,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2050",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","seeded grass mix, seeded in 2008","no control","percent",1,5,NA,20,15.42,NA,2.86,NA,1.28,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2051",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","seeded diverse mix, seeded in 2008","no control","percent",1,5,NA,20,18.24,NA,2.88,NA,1.29,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2052",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, not mulched, seeded grass mix, growing season 2010, seeded in 2009","no control","percent",1,5,NA,20,23.22,NA,3.33,NA,1.49,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2053",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, not mulched,  seeded grass mix, growing season 2011, seeded in 2009","no control","percent",1,5,NA,20,47.44,NA,3.71,NA,1.66,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2054",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, mulched,  seeded grass mix, growing season 2010, seeded in 2009","no control","percent",1,5,NA,20,33.17,NA,4.07,NA,1.82,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2055",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, mulched,  seeded grass mix, growing season 2011, seeded in 2009","no control","percent",1,5,NA,20,38.81,NA,3.71,NA,1.66,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2056",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, not mulched,  seeded grass mix, growing season 2010, seeded in 2009","no control","percent",1,5,NA,20,39.15,NA,5.55,NA,2.48,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2057",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, not mulched,  seeded grass mix, growing season 2011, seeded in 2009","no control","percent",1,5,NA,20,49.43,NA,6.31,NA,2.82,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2058",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, mulched,  seeded grass mix, growing season 2010, seeded in 2009","no control","percent",1,5,NA,20,42.46,NA,3.33,NA,1.49,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2059",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, mulched,  seeded grass mix, growing season 2011, seeded in 2009","no control","percent",1,5,NA,20,57.39,NA,5.93,NA,2.65,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2060",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, not mulched, seeded diverse mix, growing season 2010, seeded in 2009","no control","percent",1,5,NA,20,21.79,NA,2.21,NA,0.99,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2061",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, not mulched,  seeded diverse mix, growing season 2011, seeded in 2009","no control","percent",1,5,NA,20,40.28,NA,3.69,NA,1.65,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2062",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, mulched,  seeded diverse mix, growing season 2010, seeded in 2009","no control","percent",1,5,NA,20,27.73,NA,3.69,NA,1.65,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2063",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, mulched,  seeded diverse mix, growing season 2011, seeded in 2009","no control","percent",1,5,NA,20,38.96,NA,4.43,NA,1.98,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2064",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, not mulched,  seeded diverse mix, growing season 2010, seeded in 2009","no control","percent",1,5,NA,20,29.72,NA,4.79,NA,2.14,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2065",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, not mulched,  seeded diverse mix, growing season 2011, seeded in 2009","no control","percent",1,5,NA,20,43.25,NA,6.28,NA,2.81,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2066",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, mulched,  seeded diverse mix, growing season 2010, seeded in 2009","no control","percent",1,5,NA,20,32.36,NA,3.69,NA,1.65,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2067",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, mulched,  seeded diverse mix, growing season 2011, seeded in 2009","no control","percent",1,5,NA,20,44.9,NA,6.64,NA,2.97,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2068",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, seeded grass mix, seeded in 2009","no control","percent",1,5,NA,20,35.66,NA,3.71,NA,1.66,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2069",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, seeded grass mix, seeded in 2009","no control","percent",1,5,NA,20,47.11,NA,5.28,NA,2.36,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2070",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","not irrigated, seeded diverse mix, seeded in 2009","no control","percent",1,5,NA,20,32.19,NA,3.51,NA,1.57,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2071",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","irrigated, seeded diverse mix, seeded in 2009","no control","percent",1,5,NA,20,37.56,NA,5.34,NA,2.39,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2072",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","seeded grass mix, seeded in 2009","no control","percent",1,5,NA,20,41.38,NA,4.47,NA,2,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2073",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","seeded diverse mix, seeded in 2009","no control","percent",1,5,NA,20,34.87,NA,4.43,NA,1.98,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
"2074",214,214.4,2014,2008,2008,48,"agriculture","vegetation","planting, irrigation, mulch","water addition","active","invasive species control","irrigation, mulch, seeded-invasive species control","multiple grasses, shrubs and forbs","multiple","native establishment, invasive control","habitat","exotics cover","seeded in 2008","no control","percent",1,5,NA,20,16.83,NA,2.88,NA,1.29,NA,0.05,19,"std.error",38.43,-119.12,"North America","USA","agriculture",1804,225,10.5,10.98,NA,NA,"mulch and water addition",NA
